Unnamed: 0,text,label,clean_text
5747,She is Ukrainian .,0,ukrainian
5748,See her in other pictures and you will see how she is a typical slavic .,0,see pictur see typic slavic
5749,Americans acting like they know what they 're talking about ..,0,american act like know talk
5750,Sorry to hear about this attack on your girlfriend and I hope she makes a complete recovery .,0,sorri hear attack girlfriend hope make complet recoveri
5751,I hope the filthy scumbags who did this get what they deserve .,0,hope filthi scumbag get deserv
5752,Alba,0,alba
5753,Well actually young people can be converted with ease .,0,well actual young peopl convert eas
5754,About half of Internet users are youth so it 's worth a try .,0,half internet user youth worth tri
5755,Angry sheboon trashes liquor store .,1,angri sheboon trash liquor store
5756,Over two thousand dollars damage and several hours to clean up .,0,two thousand dollar damag sever hour clean
5757,"Female negro is `` sorry '' , owner pressing charges anyway. -- baltimoresun.com",0,femal negro sorri owner press charg anyway baltimoresuncom
5758,About those training : I never realized they had all that equipment .,0,train never realiz equip
5759,Is it a good idea for them to release all these videos ?,0,good idea releas video
5760,"I mean , who knows ; should n't they watch out ? , they might end up on a terrorism blacklist ...",0,mean know nt watch might end terror blacklist
5761,Nothing too major here .,0,noth major
5762,Just another sexual predator running loose .,0,anoth sexual predat run loos
5763,Refusing to register as sex offender after molesting a 14 year old girl .,0,refus regist sex offend molest year old girl
5764,"Get the dogs out and track him down , I say !!!",0,get dog track say
5765,EdgefieldDaily.com l Wanted Sex Offender,0,edgefielddailycom l want sex offend
5766,But i wanted to be friends with them too .,0,want friend
5767,If only we had more friends that we could count on through thick and thin like balije .,0,friend could count thick thin like balij
5768,Croats were so fortunate to have such reliable allies .,0,croat fortun reliabl alli
5769,"Justin Butler , 28 , and Briana Adams , 21 ( coalburner ) , each face a criminal abuse charge after police say the couple 's infant child was found with six healing rib fractures and a broken femur http://www.lex18.com/news/couple-fac ... with-injuries/",0,justin butler briana adam coalburn face crimin abus charg polic say coupl infant child found six heal rib fractur broken femur httpwwwlexcomnewscouplefac withinjuri
5770,"2-Year-Old Dies Of Rape , Mammy 's Boonfren ' Charged - NNN Reporters Newsroom Forum Dekalb 2-Year-Old Dead ; Caregiver Charged Police Say Child Was Abused POSTED : 10 : 41 pm EDT October 2 , 2010 UPDATED : 11 : 51 pm EDT October 3 , 2010 Dekalb 2-Year-Old Dead ; Caregiver Charged - DeKalb County Headlines News Story - WGCL Atlanta",0,yearold die rape mammi boonfren charg nnn report newsroom forum dekalb yearold dead caregiv charg polic say child abus post pm edt octob updat pm edt octob dekalb yearold dead caregiv charg dekalb counti headlin news stori wgcl atlanta
5771,The barbarians are at it again .,0,barbarian
5772,Leaves me to no surprise .,0,leav surpris
5773,They will kill there own just as fast as they would kill there enemy .,1,kill fast would kill enemi
5774,"[quote=BoyHowdy;8475764] QUOTE ] Killed were Joshua Pennington , 27 , of East Earl Township ; Linda Lapp and her husband , Samuel , both 48 and residents of New Holland ; and Amy Wilhelm , 50 , and her husband Dennis `` Butch '' Wilhelm , 43 , of Manheim Township .",0,quoteboyhowdi quot kill joshua pennington east earl township linda lapp husband samuel resid new holland ami wilhelm husband denni butch wilhelm manheim township
5775,"Read more : Charges in deadly wreck that killed 5 motorcyclists - LancasterOnline.com News Crash takes injured woman 's fiancé , mom - LancasterOnline.com News",0,read charg deadli wreck kill motorcyclist lancasteronlinecom news crash take injur woman fianc mom lancasteronlinecom news
5776,"And I also hope that thing like that is not gonna happen with our brothers from Belarus and Ukraine , who are also working illegaly on construction jobs .",0,also hope thing like gonna happen brother belaru ukrain also work illegali construct job
5777,A teacher at a Baton Rouge elementary school was arrested just two hours into his first day on the job Tuesday .,0,teacher baton roug elementari school arrest two hour first day job tuesday
5778,"Damian Brown , 26 , was taken into custody by East Baton Rouge Parish sheriff 's deputies and charged with identity theft after officials at Scotlandville Elementary say he put three different social security numbers on his applications .",0,damian brown taken custodi east baton roug parish sheriff deputi charg ident theft offici scotlandvil elementari say put three differ social secur number applic
5779,"http://www.wafb.com/Global/story.asp ? S = 11397795 Robinson had allegedly tried to sell the 225-pound piece of artillery , but Hurlee grew suspicious and called the Sheriff 's Office .",0,httpwwwwafbcomglobalstoryasp robinson allegedli tri sell pound piec artilleri hurle grew suspici call sheriff offic
5780,"Robinson ended up hawking the cannon to Top Paid Scrap , a salvage company in the 13000 block of Chef Menteur Highway in eastern New Orleans , according to a New Orleans police report filed in conjunction with Robinson 's arrest .",0,robinson end hawk cannon top paid scrap salvag compani block chef menteur highway eastern new orlean accord new orlean polic report file conjunct robinson arrest
5781,"http://www.nola.com/crime/index.ssf/...0/post_48.html Joy Lynn Aikens , 39 , was arrested Tuesday by Louisiana State Police .",0,httpwwwnolacomcrimeindexssfposthtml joy lynn aiken arrest tuesday louisiana state polic
5782,She became a suspect when two people contacted the Department of Revenue claiming an agency employee requested credit card information when they called to make payments on their accounts .,0,becam suspect two peopl contact depart revenu claim agenc employe request credit card inform call make payment account
5783,http://www.wafb.com/Global/story.asp ? S = 11394504,0,httpwwwwafbcomglobalstoryasp
5784,Were you to ever witness the `` fighting unto death '' displayed by game fowl you 'd soon discover that theres nothing chicken about chickens .,0,ever wit fight unto death display game fowl soon discov there noth chicken chicken
5785,Braun,0,braun
5786,I wish more mods saw it the way you did so that my friend Lycurgus might one day find himself unmoderated .,0,wish mod saw way friend lycurgu might one day find unmoder
5787,I doubt it though .,0,doubt though
5788,His style of posting is unique and unappreciated .,0,style post uniqu unappreci
5789,"This is off-topic , but since you brought that forth I suppose that you have to be answered .",0,offtop sinc brought forth suppos answer
5790,-------------- > An average Modern Greek without special education can understand 80 % of the original text of the New Testament written in Hellenistic Greek approximately two thousand years ago .,0,averag modern greek without special educ understand origin text new testament written hellenist greek approxim two thousand year ago
5791,"--------------- > Again the same average person without special education , can understand 40 % of the text of the Iliad written in Archaic Ionian Greek approximately two thousand nine hundred years ago .",0,averag person without special educ understand text iliad written archaic ionian greek approxim two thousand nine hundr year ago
5792,"I imagine that modern Italians can understand most of any given Late Latin text written approximately two thousand years ago , without any problems .",0,imagin modern italian understand given late latin text written approxim two thousand year ago without problem
5793,"Now, young man !",0,young man
5794,When I was at your age I had to work for every penny I spent and I had to walk to school kilometers a day and ...,0,age work everi penni spent walk school kilomet day
5795,Tch tch tch .... !!!,0,tch tch tch
5796,"I think I heard that Sweden and Norway have MTV now , do Finland or the Baltic states get that garbage yet ?",0,think heard sweden norway mtv finland baltic state get garbag yet
5797,Swedish land perhaps ?,0,swedish land perhap
5798,Jodr sounds much like Jord ( meaning Earth/land ) .,0,jodr sound much like jord mean earthland
